gene	protein_accession	aro_index	count	rpob_Normalization	rpob_count	sample
Mrx	AAS13767.1	ARO:3003839	71	0.005655948456799174	38741	R11_S10_arg_short
MuxA	AAG05916.1	ARO:3004073	2	0.00015409880348702437	38741	R11_S10_arg_short
MuxB	AAG05915.1	ARO:3004074	216	0.006806916112650972	38741	R11_S10_arg_short
MuxC	AAG05914.1	ARO:3004075	95	0.003013991303496212	38741	R11_S10_arg_short
OXA-1011	WP_211816370.1	ARO:3008432	3	0.00036966398364583937	38741	R11_S10_arg_short
OXA-1016	QWY90353.1	ARO:3008437	11	0.0014027172092607625	38741	R11_S10_arg_short
OXA-1044	UGY75799.1	ARO:3008463	3	0.00035891012230341494	38741	R11_S10_arg_short
OXA-1056	UKC75978.1	ARO:3008474	2	0.0002540547841272564	38741	R11_S10_arg_short
OXA-1085	ULU82660.1	ARO:3008503	10	0.0012095622994294007	38741	R11_S10_arg_short
OXA-1091	ABQ37031.1	ARO:3008509	1	0.00012051316682959597	38741	R11_S10_arg_short
OXA-1159	BDT38932.1	ARO:3008577	3	0.00037245390050354377	38741	R11_S10_arg_short
OXA-1172	UZQ18799.1	ARO:3008590	1	0.00011963670743447164	38741	R11_S10_arg_short
OXA-119	AAN41427.1	ARO:3001775	1	0.00012322132788194644	38741	R11_S10_arg_short
OXA-1243	WZN32242.1	ARO:3008653	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-129	CAP69660.1	ARO:3001811	5	0.0006138077340388004	38741	R11_S10_arg_short
OXA-145	ACN85419.1	ARO:3001804	1	0.0001236845659566906	38741	R11_S10_arg_short
OXA-154	SNU87672.1	ARO:3001459	1	0.00011228701209720033	38741	R11_S10_arg_short
OXA-16	AAB97924.1	ARO:3001411	106	0.013517093107421893	38741	R11_S10_arg_short
OXA-161	ACT09125.1	ARO:3001799	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-164	ADK34116.1	ARO:3001662	65	0.007610342154417013	38741	R11_S10_arg_short
OXA-17	ABI63579.1	ARO:3001412	13	0.0016018772624653039	38741	R11_S10_arg_short
OXA-198	ADT70779.1	ARO:3001805	2	0.0002501908330378684	38741	R11_S10_arg_short
OXA-2	CAA30246.1	ARO:3001397	2	0.00023840648220637464	38741	R11_S10_arg_short
OXA-205	AEO92079.1	ARO:3001483	10	0.0012322132788194645	38741	R11_S10_arg_short
OXA-21	CAA71699.2	ARO:3001416	3	0.000357609723309562	38741	R11_S10_arg_short
OXA-211	AEV91550.1	ARO:3001710	9	0.001076730366910245	38741	R11_S10_arg_short
OXA-226	ACM67635.1	ARO:3001800	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-233	AID67109.1	ARO:3001495	47	0.005791402410451483	38741	R11_S10_arg_short
OXA-256	CCE94500.1	ARO:3001502	11	0.0013554346067014109	38741	R11_S10_arg_short
OXA-281	ENU38533.1	ARO:3001736	18	0.00215346073382049	38741	R11_S10_arg_short
OXA-29	CAC35728.1	ARO:3001424	1	0.00012322132788194644	38741	R11_S10_arg_short
OXA-32	AAK58418.1	ARO:3001426	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-333	AGW16415.1	ARO:3001521	1	0.00011963670743447164	38741	R11_S10_arg_short
OXA-334	AGW16416.1	ARO:3001522	3	0.00035891012230341494	38741	R11_S10_arg_short
OXA-34	AAK15582.1	ARO:3001428	6	0.0007651184777785977	38741	R11_S10_arg_short
OXA-347	AET35493.1	ARO:3001777	5	0.0005981835371723582	38741	R11_S10_arg_short
OXA-35	AAK49460.1	ARO:3001429	1	0.00012322132788194644	38741	R11_S10_arg_short
OXA-36	AAG24866.1	ARO:3001430	15	0.0019979814500696177	38741	R11_S10_arg_short
OXA-372	AIG22448.1	ARO:3001558	4	0.0005100789851857318	38741	R11_S10_arg_short
OXA-373	CDM87362.1	ARO:3001559	21	0.0025123708561239047	38741	R11_S10_arg_short
OXA-417	AIU44173.1	ARO:3001608	1	0.00012007333775357556	38741	R11_S10_arg_short
OXA-443	PLT17746.1	ARO:3003599	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-45	CAD58780.1	ARO:3001794	1	0.00012415130016784793	38741	R11_S10_arg_short
OXA-459	ALC76101.1	ARO:3003615	1	0.00011920324110318732	38741	R11_S10_arg_short
OXA-46	AFP97030.1	ARO:3001797	5	0.0006161066394097322	38741	R11_S10_arg_short
OXA-5	CAA41211.1	ARO:3001400	9	0.0011048539212698406	38741	R11_S10_arg_short
OXA-573	WP_064808881.1	ARO:3005325	1	0.00012095622994294008	38741	R11_S10_arg_short
OXA-641	WP_109545072.1	ARO:3005333	12	0.0015302369555571954	38741	R11_S10_arg_short
OXA-643	WP_140423312.1	ARO:3005863	2	0.0002392734148689433	38741	R11_S10_arg_short
OXA-645	WP_140423314.1	ARO:3005865	16	0.0019141873189515463	38741	R11_S10_arg_short
OXA-663	OWG16436.1	ARO:3004489	1	0.00012322132788194644	38741	R11_S10_arg_short
OXA-726	WP_101150415.1	ARO:3005931	1	0.00012415130016784793	38741	R11_S10_arg_short
OXA-732	WP_072678505.1	ARO:3005937	1	0.00012322132788194644	38741	R11_S10_arg_short
OXA-9	AAA98406.1	ARO:3001404	18	0.00215346073382049	38741	R11_S10_arg_short
OXA-928	WP_188331877.1	ARO:3006113	124	0.015571037112654515	38741	R11_S10_arg_short
OXA-96	ABF47919.1	ARO:3001631	14	0.0016391506178744333	38741	R11_S10_arg_short
OXY-2-24	SAP44621.1	ARO:3008795	1	0.00011384115759335537	38741	R11_S10_arg_short
OXY-4-1	AAL78161.1	ARO:3002410	1	0.0001130587441391055	38741	R11_S10_arg_short
OXY-6-2	CAI43423.1	ARO:3002414	1	0.0001130587441391055	38741	R11_S10_arg_short
OmpA	CDO13836.1	ARO:3005044	2	0.00017546717090389174	38741	R11_S10_arg_short
OpmB	AAG05913.1	ARO:3004072	1	6.593205319535011e-05	38741	R11_S10_arg_short
OpmH	AAG08359.1	ARO:3003682	3	0.0002043484133197497	38741	R11_S10_arg_short
OprA	BAM10414.1	ARO:3003039	11	0.0007732928204899075	38741	R11_S10_arg_short
OprJ	AAB41958.1	ARO:3000802	7	0.00047979304544032897	38741	R11_S10_arg_short
OprM	AAG03816.1	ARO:3000379	3	0.00020308700336098582	38741	R11_S10_arg_short
OprN	AAG05883.1	ARO:3000805	8	0.0005564498020207984	38741	R11_S10_arg_short
PAC-1	APM84516.1	ARO:3005150	2	0.00017225180389779949	38741	R11_S10_arg_short
PAU-1	WP_148044424.1	ARO:3006964	4	0.00044762033393849933	38741	R11_S10_arg_short
PDC-582	WVW91588.1	ARO:3008929	1	8.266355413185855e-05	38741	R11_S10_arg_short
PEN-B1	ACJ63454.1	ARO:3009023	2	0.00021022424629060514	38741	R11_S10_arg_short
POM-1	WP_044403015.1	ARO:3006974	1	0.00011463447576473764	38741	R11_S10_arg_short
PRC-1	QTV22830.1	ARO:3007085	1	8.657919616968343e-05	38741	R11_S10_arg_short
PSZ-1	WGF22896.1	ARO:3007648	2	0.00017315839233936686	38741	R11_S10_arg_short
Paer_CpxR	SIP52035.1	ARO:3004054	10	0.001455756395773438	38741	R11_S10_arg_short
Paer_catB7	NP_249397.1	ARO:3002679	2	0.00030892107553502065	38741	R11_S10_arg_short
Paer_soxR	AAG05661.1	ARO:3004107	1	0.00020955474232152676	38741	R11_S10_arg_short
PmpM	AAG04750.1	ARO:3004077	1	6.882864967464373e-05	38741	R11_S10_arg_short
PmrF	AAC75314.1	ARO:3003578	4	0.0004074315113867455	38741	R11_S10_arg_short
QepA2	ACF70723.1	ARO:3004103	1	6.425799715718692e-05	38741	R11_S10_arg_short
QepA4	AQX36338.1	ARO:3004379	1	6.425799715718692e-05	38741	R11_S10_arg_short
QnrB47	AFU25658.1	ARO:3002762	1	0.00015302369555571954	38741	R11_S10_arg_short
QnrB61	BAN04737.1	ARO:3002774	1	0.00015302369555571954	38741	R11_S10_arg_short
QnrS2	ABF47470.1	ARO:3002791	3	0.0004506862266367082	38741	R11_S10_arg_short
QnrS6	AEG74318.1	ARO:3002795	2	0.0003004574844244721	38741	R11_S10_arg_short
QnrS8	AHE41345.1	ARO:3002797	1	0.00015022874221223606	38741	R11_S10_arg_short
QnrS9	AHF20043.1	ARO:3002798	1	0.00015022874221223606	38741	R11_S10_arg_short
QnrVC3	ADI81040.1	ARO:3002800	3	0.0004506862266367082	38741	R11_S10_arg_short
RATA-1	WFS34552.1	ARO:3007801	5	0.0005393458122045853	38741	R11_S10_arg_short
RATA-2	WFS32678.1	ARO:3007802	2	0.0002157383248818341	38741	R11_S10_arg_short
RCP-1	CAA33795.1	ARO:3003563	5	0.0005595254174231241	38741	R11_S10_arg_short
RanA	ADZ12699.1	ARO:3005091	115	0.01460815008731724	38741	R11_S10_arg_short
RanB	ADZ12700.1	ARO:3005090	57	0.007383092082816312	38741	R11_S10_arg_short
RbpA	ADV91011.1	ARO:3000245	8	0.0022887022291811967	38741	R11_S10_arg_short
SIE-1	APL95059.1	ARO:3007846	1	0.00010681848878077825	38741	R11_S10_arg_short
Saur_mupB_MUP	AEY83581.1	ARO:3000510	4	0.00012727309301539537	38741	R11_S10_arg_short
Sent_cmlA	CAD31707.1	ARO:3002691	105	0.008835063752353885	38741	R11_S10_arg_short
TEM-117	AAN05026.1	ARO:3000980	1	0.00012901997860580275	38741	R11_S10_arg_short
TEM-192	AEQ59620.1	ARO:3001052	1	0.0001305559307320623	38741	R11_S10_arg_short
TLA-1	AAD37403.1	ARO:3003202	2	0.0002088894891712997	38741	R11_S10_arg_short
TLA-3	BAQ22139.1	ARO:3003204	3	0.0003183880117207713	38741	R11_S10_arg_short
TaeA	APB03219.1	ARO:3003986	3	0.00015208056029805719	38741	R11_S10_arg_short
TolC	ACN32294.1	ARO:3000237	14	0.0009286317008522497	38741	R11_S10_arg_short
TriC	AAG03548.1	ARO:3003681	5	0.00016190991409684893	38741	R11_S10_arg_short
TxR	AAK37618.1	ARO:3005008	4	0.00041254037046369534	38741	R11_S10_arg_short
VEB-14	WP_063865154.1	ARO:3006211	5	0.0005501688050916338	38741	R11_S10_arg_short
YajC	TKW44661.1	ARO:3005040	5	0.001455756395773438	38741	R11_S10_arg_short
YojI	AAC75271.1	ARO:3003952	8	0.0004802933510143022	38741	R11_S10_arg_short
aadA	AAO49597.1	ARO:3002601	53	0.006604943222944789	38741	R11_S10_arg_short
aadA10	AAL36430.1	ARO:3004692	2	0.00023669132765812733	38741	R11_S10_arg_short
aadA11	AAV32840.1	ARO:3002611	5	0.0005833350096538955	38741	R11_S10_arg_short
aadA12	ACJ47200.1	ARO:3002612	1	0.0001246215702442413	38741	R11_S10_arg_short
aadA13	ABW91178.1	ARO:3002613	2	0.0002473691319133812	38741	R11_S10_arg_short
aadA16	ACF17980.1	ARO:3002616	3	0.0003500010057923372	38741	R11_S10_arg_short
aadA2	AAF27727.1	ARO:3002602	16	0.0020246212027372123	38741	R11_S10_arg_short
aadA23	CAH10847.1	ARO:3002620	223	0.028218158013149894	38741	R11_S10_arg_short
aadA24	ABG72894.1	ARO:3002621	31	0.003922703580303348	38741	R11_S10_arg_short
aadA27	CTQ57092.1	ARO:3004682	20	0.0025019083303786846	38741	R11_S10_arg_short
aadA3	AAC14728.1	ARO:3002603	1	0.0001246215702442413	38741	R11_S10_arg_short
aadA4	AAN34365.1	ARO:3002604	2	0.0002501908330378684	38741	R11_S10_arg_short
aadA5	AAF17880.1	ARO:3002605	33	0.004128148745124829	38741	R11_S10_arg_short
aadA6	CAJ32504.1	ARO:3002606	6	0.0007000020115846744	38741	R11_S10_arg_short
aadA6/aadA10	CAJ32491.1	ARO:3002622	32	0.0037870612425300373	38741	R11_S10_arg_short
aadA7	BAD00739.1	ARO:3002607	6	0.0007421073957401436	38741	R11_S10_arg_short
aadS	AAA27459.1	ARO:3004683	6	0.000685418636343327	38741	R11_S10_arg_short
aadT	AMD83542.1	ARO:3007669	182	0.011857063776426348	38741	R11_S10_arg_short
abeM	BAD89844.2	ARO:3000753	98	0.007180866960710492	38741	R11_S10_arg_short
acrB	AAC73564.1	ARO:3000216	213	0.006674019179023025	38741	R11_S10_arg_short
acrD	BAA16344.1	ARO:3000491	67	0.002123609185433661	38741	R11_S10_arg_short
adeA	AAL14439.1	ARO:3000774	3	0.0002486153240137005	38741	R11_S10_arg_short
adeB	AAL14440.1	ARO:3000775	153	0.004858797746433778	38741	R11_S10_arg_short
adeF	CAJ77856.1	ARO:3000777	139	0.004314257680832715	38741	R11_S10_arg_short
adeG	CAJ77857.1	ARO:3000778	2	0.00016167122626279952	38741	R11_S10_arg_short
adeH	CAJ77855.1	ARO:3000779	18	0.001223557235125278	38741	R11_S10_arg_short
adeI	ACJ41739.1	ARO:3000780	63	0.004970517880820674	38741	R11_S10_arg_short
adeJ	AAX14802.1	ARO:3000781	297	0.009226938696610454	38741	R11_S10_arg_short
adeK	AAX14803.1	ARO:3000782	141	0.009564769754168326	38741	R11_S10_arg_short
adeN	AGV28567.1	ARO:3000559	18	0.0027165215678928195	38741	R11_S10_arg_short
adeS	ADM92606.1	ARO:3000549	1	9.088423907314836e-05	38741	R11_S10_arg_short
amrB	CAH35802.1	ARO:3002983	57	0.0017962695297273402	38741	R11_S10_arg_short
arnA	AAG06942.1	ARO:3002985	36	0.0017864304730034228	38741	R11_S10_arg_short
arr-1	AAC05822.1	ARO:3002846	2	0.00045694575756221803	38741	R11_S10_arg_short
bacA	AAC76093.1	ARO:3002986	11	0.001320806715289331	38741	R11_S10_arg_short
catB10	ACL13298.1	ARO:3003110	1	0.0001559246186942166	38741	R11_S10_arg_short
catB3	AFQ93498.1	ARO:3002676	1	0.0001559246186942166	38741	R11_S10_arg_short
ceoB	AAB58161.1	ARO:3003010	87	0.0027843465227332044	38741	R11_S10_arg_short
cepA	AAA21532.1	ARO:3003559	2	0.00021860527936531362	38741	R11_S10_arg_short
cmeB	ABS43151.1	ARO:3000784	38	0.0012009640659848496	38741	R11_S10_arg_short
cmlA4	AAF27726.1	ARO:3002694	267	0.02091506010327638	38741	R11_S10_arg_short
cmlA5	AAM77075.1	ARO:3002695	76	0.005953350441382042	38741	R11_S10_arg_short
cmlA9	ABZ01840.1	ARO:3005043	2	0.00016246960268878865	38741	R11_S10_arg_short
cphA3	AAM63403.1	ARO:3003093	1	0.00012901997860580275	38741	R11_S10_arg_short
cphA4	AAP69912.1	ARO:3003100	1	0.00012901997860580275	38741	R11_S10_arg_short
cphA7	AAP69915.1	ARO:3003103	5	0.0006450998930290138	38741	R11_S10_arg_short
cpxA	BAB38260.1	ARO:3000830	15	0.0010775140134654923	38741	R11_S10_arg_short
dfr22	CAF31623.1	ARO:3005354	21	0.004162060153217312	38741	R11_S10_arg_short
dfrA12	ADG84870.1	ARO:3002858	1	0.00019819334062939577	38741	R11_S10_arg_short
dfrA14	AHK10285.1	ARO:3002859	2	0.00041645689296809747	38741	R11_S10_arg_short
dfrA3	AAA25550.1	ARO:3003105	5	0.0010092053541251444	38741	R11_S10_arg_short
dfrA31	BAD88719.1	ARO:3005084	1	0.00020822844648404873	38741	R11_S10_arg_short
dfrB3	ACR57831.1	ARO:3003022	1	0.00041645689296809747	38741	R11_S10_arg_short
dfrB6	ADO00942.1	ARO:3003023	11	0.004581025822649073	38741	R11_S10_arg_short
dfrI	ABO40886.1	ARO:3004645	5	0.0008567732954291589	38741	R11_S10_arg_short
dfrK	CBL80435.1	ARO:3002869	1	0.00020061033258829088	38741	R11_S10_arg_short
efpA	CCP45647.1	ARO:3003955	14	0.0008674224550333631	38741	R11_S10_arg_short
efrB	CDO61516.1	ARO:3003949	10	0.0009063386926853912	38741	R11_S10_arg_short
emrA	BAA16547.1	ARO:3000027	6	0.0005048607858487934	38741	R11_S10_arg_short
emrB	AAC75733.1	ARO:3000074	21	0.0013467874959728532	38741	R11_S10_arg_short
emrK	BAA11236.1	ARO:3000206	1	9.346617768318097e-05	38741	R11_S10_arg_short
emrR	AAC75731.1	ARO:3000516	1	0.0001858762403642921	38741	R11_S10_arg_short
eptA	BAE78116.1	ARO:3003576	7	0.0004202566821375144	38741	R11_S10_arg_short
eptB	CCI79240.1	ARO:3005047	14	0.0008010457802134188	38741	R11_S10_arg_short
evgA	BAB36671.1	ARO:3000832	1	0.0001604882660706327	38741	R11_S10_arg_short
evgS	AAC75429.1	ARO:3000833	9	0.0002471626468283116	38741	R11_S10_arg_short
farA	AAF40763.1	ARO:3003961	3	0.0002563643730738678	38741	R11_S10_arg_short
farB	AAF40764.1	ARO:3003962	4	0.0002585469119409014	38741	R11_S10_arg_short
floR	AAG16656.1	ARO:3002705	63	0.005117792484696842	38741	R11_S10_arg_short
gadW	ANK04027.1	ARO:3003838	1	0.00013539133557399053	38741	R11_S10_arg_short
kdpE	AAC73788.1	ARO:3003841	86	0.012519505003651569	38741	R11_S10_arg_short
leuO	VWQ00850.1	ARO:3003843	1	0.00010444474458564986	38741	R11_S10_arg_short
lfrA	AAC43550.1	ARO:3003967	3	0.00019544610620482992	38741	R11_S10_arg_short
linG	ABG65740.1	ARO:3002879	5	0.0006003666887678778	38741	R11_S10_arg_short
lmrC	ABX00624.1	ARO:3002881	8	0.00047767832369480516	38741	R11_S10_arg_short
lnuB	CAB41414.1	ARO:3002836	4	0.0004910461872310403	38741	R11_S10_arg_short
lnuC	AAY32951.1	ARO:3002837	4	0.0007975780495631442	38741	R11_S10_arg_short
lnuD	ABR14060.1	ARO:3002838	3	0.0005981835371723582	38741	R11_S10_arg_short
lnuE	AGT57825.1	ARO:3003762	1	0.00018908100312919367	38741	R11_S10_arg_short
lnuF	CAD91132.1	ARO:3002839	2	0.0002401466755071511	38741	R11_S10_arg_short
lnuG	APU52409.1	ARO:3004085	1	0.00012276154680776008	38741	R11_S10_arg_short
lsaB	CAE18141.1	ARO:3003111	1	6.673447169265659e-05	38741	R11_S10_arg_short
lsaE	AAL05553.1	ARO:3003206	15	0.0009969725619539305	38741	R11_S10_arg_short
macB	AAV85982.1	ARO:3000535	43	0.002193339636298647	38741	R11_S10_arg_short
marA	BAA15221.2	ARO:3000263	1	0.0002570319886287477	38741	R11_S10_arg_short
mdsA	AAL19306.1	ARO:3000789	1	8.044032895960807e-05	38741	R11_S10_arg_short
mdsB	AAL19305.1	ARO:3000790	23	0.0007165740289043874	38741	R11_S10_arg_short
mdsC	AAL19304.1	ARO:3000791	3	0.00019583389609809345	38741	R11_S10_arg_short
mdtA	AAC75135.2	ARO:3000792	6	0.0004745205943915342	38741	R11_S10_arg_short
mdtB	AAC75136.1	ARO:3000793	156	0.004930273534043067	38741	R11_S10_arg_short
mdtC	AAC75137.1	ARO:3000794	74	0.0023729113024283603	38741	R11_S10_arg_short
mdtF	AAC76539.1	ARO:3000796	33	0.0010459567629747882	38741	R11_S10_arg_short
mdtG	ABV18113.1	ARO:3001329	6	0.0004826419737576484	38741	R11_S10_arg_short
mdtH	AAC74149.2	ARO:3001216	6	0.0004898277103396482	38741	R11_S10_arg_short
mdtM	AAC77293.1	ARO:3001214	3	0.0002401466755071511	38741	R11_S10_arg_short
mdtN	BAE78084.1	ARO:3003548	3	0.00028691942916697416	38741	R11_S10_arg_short
mdtO	BAE78083.1	ARO:3003549	7	0.0003366968739932133	38741	R11_S10_arg_short
mdtP	BAE78082.1	ARO:3003550	2	0.00013456071388335256	38741	R11_S10_arg_short
mef(B)	ACJ63262.1	ARO:3003107	22	0.0017653709267769597	38741	R11_S10_arg_short
mef(C)	BAL43360.1	ARO:3003745	22	0.0017740247058297878	38741	R11_S10_arg_short
mel	AAL73129.1	ARO:3000616	18	0.0014586248812823513	38741	R11_S10_arg_short
mexN	BAE06006.1	ARO:3003705	15	0.0004758933637099282	38741	R11_S10_arg_short
mexQ	BAE06008.1	ARO:3003699	12	0.0003745741314362015	38741	R11_S10_arg_short
mexY	BAA34300.1	ARO:3003033	52	0.0016340066058385333	38741	R11_S10_arg_short
mphA	BAA03776.1	ARO:3000316	88	0.00958678251627223	38741	R11_S10_arg_short
mphB	BAA12910.1	ARO:3000318	1	0.00010858117011379438	38741	R11_S10_arg_short
mphE	ABI20451.1	ARO:3003741	546	0.0608930563433421	38741	R11_S10_arg_short
mphF	CAJ98570.1	ARO:3003071	5	0.0005483349090746617	38741	R11_S10_arg_short
mphG	BAL43359.1	ARO:3003742	12	0.001338308930622903	38741	R11_S10_arg_short
msbA	AAC74000.1	ARO:3003950	155	0.00874702342091656	38741	R11_S10_arg_short
msrE	ACB05808.1	ARO:3003109	917	0.061319891661154244	38741	R11_S10_arg_short
mtrD	AAF42062.1	ARO:3000811	87	0.0026800638814323354	38741	R11_S10_arg_short
mtrE	CAA64891.1	ARO:3000812	2	0.00014059869463452863	38741	R11_S10_arg_short
novA	AAF67494.2	ARO:3002522	5	0.0002670462219519456	38741	R11_S10_arg_short
oqxA	AAP43109.1	ARO:3003922	4	0.0003357152504538745	38741	R11_S10_arg_short
oqxB	AAP43110.2	ARO:3003923	105	0.0032868790934066304	38741	R11_S10_arg_short
pp-flo	BAA07072.1	ARO:3002812	87	0.007632821934319291	38741	R11_S10_arg_short
qacE	AEH26330.1	ARO:3005009	57	0.01689464314446255	38741	R11_S10_arg_short
qacEdelta1	AAC44316.1	ARO:3005010	154	0.043677711722843744	38741	R11_S10_arg_short
qacL	AAZ42322.1	ARO:3005098	218	0.06461460009636553	38741	R11_S10_arg_short
ramA	AFK13828.1	ARO:3000823	2	0.0005264015127116752	38741	R11_S10_arg_short
rosA	AAC60781.1	ARO:3003048	20	0.0016009778367143406	38741	R11_S10_arg_short
rosB	AAC60780.1	ARO:3003049	182	0.010616697175700896	38741	R11_S10_arg_short
rphA	AIA08936.1	ARO:3000444	11	0.00041789958428322944	38741	R11_S10_arg_short
rphB	APB03222.1	ARO:3003992	8	0.00029740198458286736	38741	R11_S10_arg_short
rpoB2	BAD59497.1	ARO:3000501	1612	0.04560185073577066	38741	R11_S10_arg_short
rsmA	AAC16242.1	ARO:3005069	225	0.11939550439528925	38741	R11_S10_arg_short
sdiA	AAL20862.1	ARO:3000826	2	0.00027302983024464483	38741	R11_S10_arg_short
smeB	AAD51345.1	ARO:3003052	18	0.0005640016207625092	38741	R11_S10_arg_short
smeD	CAC14594.1	ARO:3003055	13	0.0010827879217170536	38741	R11_S10_arg_short
smeE	CAC14595.1	ARO:3003056	79	0.002496741084547451	38741	R11_S10_arg_short
smeF	CAC14596.1	ARO:3003057	3	0.0002113496437546876	38741	R11_S10_arg_short
smeR	AAD51348.1	ARO:3003066	45	0.006436975019572115	38741	R11_S10_arg_short
smeS	AAD51347.1	ARO:3003067	1	7.029934731726432e-05	38741	R11_S10_arg_short
sul1	AEJ33969.1	ARO:3000410	1332	0.15651044976159628	38741	R11_S10_arg_short
sul2	AAL59753.1	ARO:3000412	50	0.006047811497147003	38741	R11_S10_arg_short
tap	CAA03986.1	ARO:3000343	5	0.00040122066517658177	38741	R11_S10_arg_short
tet(32)	ACH87088.1	ARO:3000196	2	0.00010281279545149907	38741	R11_S10_arg_short
tet(35)	AAK37619.1	ARO:3000481	4	0.00035567669777815896	38741	R11_S10_arg_short
tet(36)	CAD55718.1	ARO:3000197	12	0.000615914406448918	38741	R11_S10_arg_short
tet(37)	AAN28721.1	ARO:3002871	2	0.0006036714595317376	38741	R11_S10_arg_short
tet(39)	AAW66497.1	ARO:3000566	44	0.0036555660604977443	38741	R11_S10_arg_short
tet(43)	ACS83748.1	ARO:3000573	2	0.00012653882517107577	38741	R11_S10_arg_short
tet(44)	CBH51823.1	ARO:3000556	9	0.00046193580483668847	38741	R11_S10_arg_short
tet(47)	AKQ05891.1	ARO:3004613	5	0.00039543382865961173	38741	R11_S10_arg_short
tet(48)	AKQ05892.1	ARO:3004581	9	0.0007402521272507933	38741	R11_S10_arg_short
tet(49)	AKQ05893.1	ARO:3004582	25	0.002119851452608228	38741	R11_S10_arg_short
tet(56)	ARB93503.1	ARO:3004603	1	8.435921678071718e-05	38741	R11_S10_arg_short
tet(A)	AAN06707.1	ARO:3000165	16	0.0012385917946157064	38741	R11_S10_arg_short
tet(C)	AAK97755.1	ARO:3000167	76	0.006298254875013746	38741	R11_S10_arg_short
tet(E)	AAA71915.1	ARO:3000173	17	0.001377590165655554	38741	R11_S10_arg_short
tet(G)	AAD25538.1	ARO:3000174	15	0.0012589321892020294	38741	R11_S10_arg_short
tet(M)	BAB82500.1	ARO:3000186	3	0.00015421919317724862	38741	R11_S10_arg_short
tet(O)	AAA23033.2	ARO:3000190	9	0.0004626575795317458	38741	R11_S10_arg_short
tet(O/32/O)	CAC41371.2	ARO:3007119	1	5.140639772574953e-05	38741	R11_S10_arg_short
tet(O/W)	AAR29969.1	ARO:3007121	1	5.140639772574953e-05	38741	R11_S10_arg_short
tet(O/W/32/O)	ABF69686.1	ARO:3007122	1	5.140639772574953e-05	38741	R11_S10_arg_short
tet(Q)	CAA79727.1	ARO:3000191	60	0.0030000086210771764	38741	R11_S10_arg_short
tet(V)	AAB84282.1	ARO:3000181	3	0.00023500067531771217	38741	R11_S10_arg_short
tet(W)	CAA10975.1	ARO:3000194	18	0.0009253151590634916	38741	R11_S10_arg_short
tet(W/32/O)	AAL09826.1	ARO:3007124	1	5.140639772574953e-05	38741	R11_S10_arg_short
tet(X)	AAA27471.1	ARO:3000205	19	0.001606945491889754	38741	R11_S10_arg_short
tet(X1)	CAC47933.1	ARO:3005166	2	0.00018277830302488722	38741	R11_S10_arg_short
tet(X3)	QBQ85438.1	ARO:3004719	2	0.00016915215704102674	38741	R11_S10_arg_short
tet(X4)	QBQ69719.1	ARO:3004720	6	0.0005114004333338814	38741	R11_S10_arg_short
tet(X6)	QIM09823.1	ARO:3005056	2	0.00017361527464105383	38741	R11_S10_arg_short
tetA(58)	APB03214.1	ARO:3003980	1	9.563980972232471e-05	38741	R11_S10_arg_short
tetA(P)	AAA20116.1	ARO:3000180	2	0.00015629498595952352	38741	R11_S10_arg_short
tetB(58)	APB03215.1	ARO:3003981	2	0.00024191245988588016	38741	R11_S10_arg_short
tetB(P)	AAA20117.1	ARO:3000195	6	0.00030229795906106926	38741	R11_S10_arg_short
ugd	AAC75089.1	ARO:3003577	171	0.014462509427007787	38741	R11_S10_arg_short
vanR_in_vanA_cl	AAA65953.1	ARO:3002919	2	0.0002836215046937905	38741	R11_S10_arg_short
vanR_in_vanC_cl	AAF86641.1	ARO:3002922	1	0.00014181075234689526	38741	R11_S10_arg_short
vanR_in_vanD_cl	AAM09851.1	ARO:3002923	1	0.00014120212250849656	38741	R11_S10_arg_short
vanR_in_vanG_cl	ABA71727.1	ARO:3002926	1	0.00013940718027321907	38741	R11_S10_arg_short
vanR_in_vanO_cl	AHA41505.1	ARO:3002930	4	0.0005623947785381145	38741	R11_S10_arg_short
vanS_in_vanB_cl	AAB05623.1	ARO:3002932	1	7.343771103678504e-05	38741	R11_S10_arg_short
vanS_in_vanO_cl	AHA41504.1	ARO:3002941	1	9.508697845225347e-05	38741	R11_S10_arg_short
vatB	AAA86871.1	ARO:3002841	3	0.000463381613302531	38741	R11_S10_arg_short
vatE	AAF86220.1	ARO:3002844	1	0.00015302369555571954	38741	R11_S10_arg_short
